PRODUCT_CODE,ITEM,QUANTITY,OTHER,UNIT_PRICE,PRICE,EXPENSE_ROW,PAGENUMBER,INVOICE_ID,FILE_NAME,NAME,DATE,TOTAL
AA3000414,24X500ml AA Bot Water CTN,3,0,18.25,0.00,"24X500ml AA Bot Water CTN
AA3000414 Travel Promo 3 Case 18.25 0% 54.75 0 5% 0 0.00",3,9120717225,Agthia (20).pdf,Reem Al Madina Grocery,28.02.2023,two hundred fifty-five dirham 55/1 100 only
AA3000421,6X1.5L AA Bot Water SHK,0.500,"0,46",18.25,9.59,"6X1.5L AA Bot Water SHK
AA3000421 Travel Promo 0.500 Case 18.25 0% 0,00 9.13 5% 0,46 9.59",3,9120717225,Agthia (20).pdf,Reem Al Madina Grocery,28.02.2023,two hundred fifty-five dirham 55/1 100 only
AA202043,Al-Ain Olive Oil Regular250 ml,4,2.17,10.83,45.50,"Al-Ain Olive Oil Regular250 ml
AA202043 4 Piece 10.83 0% 0.00 43.33 5% 2.17 45.50",4,9120717225,Agthia (20).pdf,Reem Al Madina Grocery,28.02.2023,298.95
AA202043,Al-Ain Olive Oil Regular250 ml,2,0,10.83,"0,00","Al-Ain Olive Oil Regular250 ml
AA202043 2 Piece 10.83 0% 21.67 0 5% 0 0,00",4,9120717225,Agthia (20).pdf,Reem Al Madina Grocery,28.02.2023,298.95
AA3000409,24X330ml AA Bot Water CTN,10,"8,87",17.75,186.37,"24X330ml AA Bot Water CTN
AA3000409 Travel Promo 10 Case 17.75 0% 0.00 177.5 5% 8,87 186.37",4,9120717225,Agthia (20).pdf,Reem Al Madina Grocery,28.02.2023,298.95
AA3000414,24X500ml AA Bot Water CTN,3,2.74,18.25,57.49,"24X500ml AA Bot Water CTN
AA3000414 Travel Promo 3 Case 18.25 0% 0.00 54.75 5% 2.74 57.49",4,9120717225,Agthia (20).pdf,Reem Al Madina Grocery,28.02.2023,298.95
AA3000421,6X1.5L AA Bot Water SHK,0.500,0.46,18.25,9.59,"6X1.5L AA Bot Water SHK
AA3000421 Travel Promo 0.500 Case 18.25 0% 0.00 9.13 5% 0.46 9.59",4,9120717225,Agthia (20).pdf,Reem Al Madina Grocery,28.02.2023,298.95
AA200695,"12X500ml Al Bayan shrink
6298044001303 /",2,0,8,0.00,"12X500ml Al Bayan shrink
AA200695 2 Pack 8 0% 16.00 0 5% 0 0.00
6298044001303 /",1,9120725187,Agthia 5 (5).pdf,Al Nas Grocery,30.01.2023,160.65
AA200695,"12X500ml Al Bayan shrink
6298044001303 /",5,2,16,42.00,"AA200695 12X500ml Al Bayan shrink 5 Case 16 50% 40.00 40 5% 2 42.00
6298044001303 /",1,9120725187,Agthia 5 (5).pdf,Al Nas Grocery,30.01.2023,160.65
AA200697,"6x1.5L Al Bayan shrink
6298044001273 /",10,4,16,84.00,"6x1.5L Al Bayan shrink
AA200697 10 Case 16 50% 80.00 80 5% 4 84.00
6298044001273 /",1,9120725187,Agthia 5 (5).pdf,Al Nas Grocery,30.01.2023,160.65
AA202355,"Al Ain TP 8(5X200GM)22: 24%
EGY",3,1.65,11,34.65,"Al Ain TP 8(5X200GM)22: 24%
AA202355 EGY 3 Pack 11 0% 0.00 33 5% 1.65 34.65",1,9120725187,Agthia 5 (5).pdf,Al Nas Grocery,30.01.2023,160.65
AA200635,"4X5L Carton 20% Off
6291105810364 /",2,1.28,12.8,26.88,"4X5L Carton 20% Off
2 Case
AA200635 12.8 0% 0.00 25.6 5% 1.28 26.88
6291105810364 /",2,9120725187,Agthia 5 (5).pdf,Al Nas Grocery,30.01.2023,"164,43"
AA200697,"6x1.5L Al Bayan shrink
6298044001273 /",10,4,16,84.00,"6x1.5L Al Bayan shrink
AA200697 10 Case 16 50% 80.00 80 5% 4 84.00
6298044001273 /",2,9120725187,Agthia 5 (5).pdf,Al Nas Grocery,30.01.2023,"164,43"
AA200695,"12X500ml Al Bayan shrink
6298044001303 /",5,2,16,42.00,"12X500ml Al Bayan shrink
AA200695 5 Case 16 50% 40.00 40 5% 2 42.00
6298044001303 /",2,9120725187,Agthia 5 (5).pdf,Al Nas Grocery,30.01.2023,"164,43"
AA200695,"12X500ml Al Bayan shrink
6298044001303 /",2,0,8,"0,00","12X500ml Al Bayan shrink
AA200695 2 Pack 8 0% 16.00 0 5% 0 0,00
6298044001303 /",2,9120725187,Agthia 5 (5).pdf,Al Nas Grocery,30.01.2023,"164,43"
AA202355,"Al Ain TP 8(5X200GM)22: 24%
EGY",1,"0,55",11,11.55,"Al Ain TP 8(5X200GM)22: 24%
AA202355 EGY 1 Pack 11 0% 0,00 11 5% 0,55 11.55",2,9120725187,Agthia 5 (5).pdf,Al Nas Grocery,30.01.2023,"164,43"
AA200475,"4X5 Ltr. Bot. Brown Carton New
6291100850150 /",5,4,16,84.00,"4X5 Ltr. Bot. Brown Carton New
AA200475 5 Case 16 0% 0.00 80 5% 4 84.00
6291100850150 /",3,9120725187,Agthia 5 (5).pdf,Al Nas Grocery,30.01.2023,two hundred ten dirham 00 / 100 only
AA200475,"4X5 Ltr. Bot. Brown Carton New
6291100850150 /",2,0,16,"0,00","4X5 Ltr. Bot. Brown Carton New
AA200475 2 Case 16 0% 32.00 0 5% 0 0,00
6291100850150 /",3,9120725187,Agthia 5 (5).pdf,Al Nas Grocery,30.01.2023,two hundred ten dirham 00 / 100 only
AA200695,"12X500ml Al Bayan shrink
6298044001303 /",5,2,16,42.00,"12X500ml Al Bayan shrink
AA200695 5 Case 16 50% 40.00 40 5% 2 42.00
6298044001303 /",3,9120725187,Agthia 5 (5).pdf,Al Nas Grocery,30.01.2023,two hundred ten dirham 00 / 100 only
AA200697,"6x1.5L Al Bayan shrink
6298044001273 /",10,4,16,84.00,"6x1.5L Al Bayan shrink
AA200697 10 Case 16 50% 80.00 80 5% 4 84.00
6298044001273 /",3,9120725187,Agthia 5 (5).pdf,Al Nas Grocery,30.01.2023,two hundred ten dirham 00 / 100 only
AA200695,"12X500ml Al Bayan shrink
6298044001303 /",2,0,8,0.00,"12X500ml Al Bayan shrink
AA200695 2 Pack 8 0% 16.00 0 5% 0 0.00
6298044001303 /",3,9120725187,Agthia 5 (5).pdf,Al Nas Grocery,30.01.2023,two hundred ten dirham 00 / 100 only
AA3000382,"2x12x330ml AA Bot Water SHK
Happiness",5,"4,44",17.75,93.19,"2x12x330ml AA Bot Water SHK
AA3000382 Happiness 5 Case 17.75 0% 0,00 88.75 5% 4,44 93.19",1,9120703551,Agthia 4 (2).pdf,Al Moudah Gr.,02.01.2023,one hundred fifty dirham 68 / 100 only
AA3000387,"6x1.5L AA Bot Water SHK
Happiness",2.500,0,18.25,0.00,"6x1.5L AA Bot Water SHK
AA3000387 Happiness 2.500 Case 18.25 0% 45,63 0 5% 0 0.00",1,9120703551,Agthia 4 (2).pdf,Al Moudah Gr.,02.01.2023,one hundred fifty dirham 68 / 100 only
AA3000387,6x1.5L AA Bot Water SHK,1,0.91,18.25,19.16,"6x1.5L AA Bot Water SHK
AA3000387 Happiness 1 Case 18.25 0% 0,00 18.25 5% 0.91 19.16",1,9120703551,Agthia 4 (2).pdf,Al Moudah Gr.,02.01.2023,one hundred fifty dirham 68 / 100 only
AA200552,"12X500ml Al Ain Shrink
6291105810074 /",5,0,18.25,0.00,"12X500ml Al Ain Shrink
AA200552 5 Case 18.25 0% 91.25 0 5% 0 0.00
6291105810074 /",1,9120703551,Agthia 4 (2).pdf,Al Moudah Gr.,02.01.2023,one hundred fifty dirham 68 / 100 only
AA200552,"12X500ml Al Ain Shrink
6291105810074 /",2,1.83,18.25,38.33,"12X500ml Al Ain Shrink
AA200552 2 Case 18.25 0% 0,00 36.5 5% 1.83 38.33
6291105810074 /",1,9120703551,Agthia 4 (2).pdf,Al Moudah Gr.,02.01.2023,one hundred fifty dirham 68 / 100 only
AA200695,"12X500ml Al Bayan shrink
6298044001303 /",8,3.2,16,67.20,"12X500ml Al Bayan shrink
AA200695 8 Case 16 50% 64.00 64 5% 3.2 67.20
6298044001303 /",1,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,126.00
AA200697,"6x1.5L Al Bayan shrink
6298044001273 /",7,2.8,16,"58,80","AA200697 6x1.5L Al Bayan shrink 7 Case 16 50% 56.00 56 5% 2.8 58,80
6298044001273 /",1,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,126.00
AA200697,"6x1.5L Al Bayan shrink
6298044001273 /",2,0,8,"0,00","6x1.5L Al Bayan shrink
AA200697 2 Pack 8 0% 16.00 0 5% 0 0,00
6298044001273 /",1,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,126.00
AA200478,"24x500mL Carton REGULAR
6291100850129 /",4,3.65,18.25,76.65,"24x500mL Carton REGULAR 4 Case 18.25 0% 0.00 73 5% 3.65 76.65
AA200478
6291100850129 /",2,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,two hundred seventy-seven dirham 20 / 100 only
AA200483,"24x330ML Carton Regular
6291100850112 /",4,3.55,17.75,74.55,"24x330ML Carton Regular 4 Case 17.75 0% 0,00 71 5% 3.55 74.55
AA200483
6291100850112 /",2,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,two hundred seventy-seven dirham 20 / 100 only
AA200552,"12X500ml Al Ain Shrink
6291105810074 /",0.500,0,18.25,0.00,"0 5% 0 0.00
12X500ml Al Ain Shrink 0.500 Case 18.25 0% 9,13
AA200552 6291105810074 /",2,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,two hundred seventy-seven dirham 20 / 100 only
AA200478,"24x500mL Carton REGULAR
6291100850129 /",8,0,18.25,0.00,"24x500mL Carton REGULAR 8 Case 18.25 0% 146.00 0 5% 0 0.00
AA200478
6291100850129 /",2,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,two hundred seventy-seven dirham 20 / 100 only
AA200697,6x1.5L Al Bayan shrink,15,6,16,126.00,"6x1.5L Al Bayan shrink 15 Case 16 50% 120.00 120 5% 6 126.00
AA200697
6298044001273 /",2,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,two hundred seventy-seven dirham 20 / 100 only
AA3000409,24X330ml AA Bot Water CTN,4,0,17.75,"0,00","24X330ml AA Bot Water CTN
4 Case 17.75 0% 71.00 0 5% 0 0,00
AA3000409 Travel Promo",3,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,
AA3000409,24X330ml AA Bot Water CTN,4,"3,55",17.75,74.55,"24X330ml AA Bot Water CTN
4 Case 17.75 0% 0,00 71 5% 3,55 74.55
AA3000409 Travel Promo",3,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,
AA3000414,24X500ml AA Bot Water CTN,3,0,18.25,0.00,"24X500ml AA Bot Water CTN
3 Case 18.25 0% 54.75 0 5% 0 0.00
AA3000414 Travel Promo",3,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,
AA3000417,12X500ml AA Bot Water SHK,0.500,0,18.25,"0,00","12X500ml AA Bot Water SHK
AA3000417 Travel Promo 0.500 Case 18.25 0% 9.13 0 5% 0 0,00",3,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,
AA3000417,12X500ml AA Bot Water SHK,4,3.65,18.25,76.65,"12X500ml AA Bot Water SHK
AA3000417 Travel Promo 4 Case 18.25 0% 0,00 73 5% 3.65 76.65",3,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,
AA3000421,"6X1.5L AA Bot Water SHK
Travel Promo","1
Case",0,18.25,0.00,"6X1.5L AA Bot Water SHK 0.500 Case 1 18.25 0% 9.13 0 5% 0 0.00
AA3000421 Travel Promo",4,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,hundred fifty-one dirham 20 / 100 only
AA3000409,"24X330ml AA Bot Water CTN
Travel Promo",4 Case,"3,55",17.75,74.55,"74.55
24X330ml AA Bot Water CTN 4 Case 10 17.75 0% 0.00 71 5% 3,55
AA3000409 Travel Promo",4,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,hundred fifty-one dirham 20 / 100 only
AA3000409,"24X330ml AA Bot Water CTN
Travel Promo",6 Case,0,17.75,0.00,"24X330ml AA Bot Water CTN 6 Case 17.75 0% 106.50 0 5% 0 0.00
Travel Promo
AA3000409",4,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,hundred fifty-one dirham 20 / 100 only
AA3000419,12X1.5L AA Bot Water CTN,1 Case,0,18.25,"0,00","0,00
5
12X1.5L AA Bot Water CTN 1 Case 18.25 0% 18.25 0 5% 0
Travel Promo
AA3000419",4,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,hundred fifty-one dirham 20 / 100 only
AA3000419,"12X1.5L AA Bot Water CTN
Travel Promo",4 Case,3.65,18.25,76.65,"76.65
12X1.5L AA Bot Water CTN 4 Case 18.25 0% 0.00 73 5% 3.65
AA3000419 Travel Promo",4,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,hundred fifty-one dirham 20 / 100 only
AA200695,"12X500ml AI Bayan shrink
6298044001303 /",8,3.2,16,67.20,"12X500ml AI Bayan shrink
AA200695 8 Case 16 50% 64.00 64 5% 3.2 67.20
6298044001303 /",5,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,126.00
AA200697,"6x1.5L Al Bayan shrink
6298044001273 /",7,2.8,16,"58,80","6x1.5L Al Bayan shrink
AA200697 7 Case 16 50% 56.00 56 5% 2.8 58,80
6298044001273 /",5,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,126.00
AA200697,"6x1.5L Al Bayan shrink
6298044001273 /",1,0,16,"0,00","6x1.5L Al Bayan shrink
AA200697 1 Case 16 0% 16.00 0 5% 0 0,00
6298044001273 /",5,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,126.00
AA200695,"12X500ml Al Bayan shrink
6298044001303 /",2,0,8,0.00,"12X500ml Al Bayan shrink 2 Pack 8 0% 16.00 0 5% 0 0.00
AA200695
6298044001303 /",6,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,171.50
AA202043,Al-Ain Olive Oil Regular250 ml,2,0,10.83,0.00,"Al-Ain Olive Oil Regular250 ml 2 Piece 10.83 0% 21.67 0 5% 0 0.00
AA202043",6,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,171.50
AA200695,"12X500ml Al Bayan shrink
6298044001303 /",15,6,16,126.00,"12X500ml Al Bayan shrink 15 Case 16 50% 120.00 120 5% 6 126.00
AA200695
6298044001303 /",6,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,171.50
AA202043,Al-Ain Olive Oil Regular250 ml,4,2.17,10.83,45.50,"Al-Ain Olive Oil Regular250 ml
4 Piece 10.83 0% 0,00 43.33 5% 2.17 45.50
AA202043",6,9120714845,Agthia 1 (9).pdf,Al Khazna New Grocery,02.03.2023,171.50
AA3000409,24X330ml AA Bot Water CTN,10,8.87,"17,75",186.37,"24X330ml AA Bot Water CTN
AA3000409 Travel Promo 10 Case 17,75 0% 0.00 177.5 5% 8.87 186.37",1,9120719722,Agthia 5 (3).pdf,Ahmed Derwish Grocery,27.02.2023,two hundred fifty-three dirham 45 100 only
AA3000414,24X500ml AA Bot Water CTN,3,2.74,18.25,57.49,"24X500ml AA Bot Water CTN
AA3000414 Travel Promo 3 Case 18.25 0% 0,00 54.75 5% 2.74 57.49",1,9120719722,Agthia 5 (3).pdf,Ahmed Derwish Grocery,27.02.2023,two hundred fifty-three dirham 45 100 only
AA3000421,"6X1.5L AA Bot Water SHK
Travel Promo",1,0.46,9.13,9.59,"6X1.5L AA Bot Water SHK
AA3000421 Travel Promo 1 Pack 9.13 0% 0.00 9.13 5% 0.46 9.59",1,9120719722,Agthia 5 (3).pdf,Ahmed Derwish Grocery,27.02.2023,two hundred fifty-three dirham 45 100 only
AA3000414,24X500ml AA Bot Water CTN,6,0,18.25,0.00,"24X500ml AA Bot Water CTN
AA3000414 Travel Promo 6 Case 18.25 0% 109.50 0 5% 0 0.00",1,9120719722,Agthia 5 (3).pdf,Ahmed Derwish Grocery,27.02.2023,two hundred fifty-three dirham 45 100 only
AA3000419,12X1.5L AA Bot Water CTN,7,0,18.25,0.00,"12X1.5L AA Bot Water CTN
AA3000419 Travel Promo 7 Case 18.25 0% 127.75 0 5% 0 0.00",1,9120719722,Agthia 5 (3).pdf,Ahmed Derwish Grocery,27.02.2023,two hundred fifty-three dirham 45 100 only
AA3000409,24X330ml AA Bot Water CTN,13,0,17.75,"0,00","24X330ml AA Bot Water CTN
AA3000409 Travel Promo 13 Case 17.75 0% 230.75 0 5% 0 0,00",2,9120719722,Agthia 5 (3).pdf,Ahmed Derwish Grocery,27.02.2023,255.68
AA3000407,"24X200ml AA Bot Water SHK
Travel Promo",10,8.63,17.25,181.13,"24X200ml AA Bot Water SHK
AA3000407 Travel Promo 10 Case 17.25 0% 0,00 172.5 5% 8.63 181.13",2,9120719722,Agthia 5 (3).pdf,Ahmed Derwish Grocery,27.02.2023,255.68
AA3000409,"24X330ml AA Bot Water CTN
Travel Promo",4,"3,55",17.75,74.55,"24X330ml AA Bot Water CTN
AA3000409 Travel Promo 4 Case 17.75 0% 0.00 71 5% 3,55 74.55",2,9120719722,Agthia 5 (3).pdf,Ahmed Derwish Grocery,27.02.2023,255.68
AA3000414,24X500ml AA Bot Water CTN,10,0,18.25,0.00,"24X500ml AA Bot Water CTN
AA3000414 Travel Promo 10 Case 18.25 0% 182.50 0 5% 0 0.00",3,9120719722,Agthia 5 (3).pdf,Ahmed Derwish Grocery,27.02.2023,251.87
AA3000409,24X330ml AA Bot Water CTN,13,11.53,17.75,242.28,"24X330ml AA Bot Water CTN
AA3000409 Travel Promo 13 Case 17.75 0% 0.00 230.75 5% 11.53 242.28",3,9120719722,Agthia 5 (3).pdf,Ahmed Derwish Grocery,27.02.2023,251.87
AA3000417,12X500ml AA Bot Water SHK,1,"0,46",9.13,9.59,"12X500ml AA Bot Water SHK
AA3000417 Travel Promo 1 Pack 9.13 0% 0.00 9.13 5% 0,46 9.59",3,9120719722,Agthia 5 (3).pdf,Ahmed Derwish Grocery,27.02.2023,251.87
AA3000409,24X330ml AA Bot Water CTN,3,0,17.75,0.00,"24X330ml AA Bot Water CTN
AA3000409 Travel Promo 3 Case 17.75 0% 53.25 0 5% 0 0.00",3,9120719722,Agthia 5 (3).pdf,Ahmed Derwish Grocery,27.02.2023,251.87
AA200478,"24x500mL Carton REGULAR
6291100850129 /",3,2.74,18.25,57.49,"24x500mL Carton REGULAR
AA200478 3 Case
6291100850129 / 18.25 0% 0,00 54.75 5% 2.74 57.49",1,9120703550,Agthia 1 (10).pdf,Al Moudah Gr.,27.03.2023,150.68
AA200552,"12X500ml Al Ain Shrink
6291105810074 /",0.500,0,18.25,0.00,"12X500ml Al Ain Shrink
AA200552 0.500 Case
6291105810074 / 18.25 0% 9.13 0 5% 0 0.00",1,9120703550,Agthia 1 (10).pdf,Al Moudah Gr.,27.03.2023,150.68
AA200483,"24x330ML Carton Regular
6291100850112 /",5,4.44,17.75,93.19,"24x330ML Carton Regular
AA200483 5 Case
6291100850112 / 17.75 0% 0,00 88.75 5% 4.44 93.19",1,9120703550,Agthia 1 (10).pdf,Al Moudah Gr.,27.03.2023,150.68
AA200478,"24x500mL Carton REGULAR
6291100850129 /",2,0,18.25,0.00,"24x500mL Carton REGULAR
AA200478 2 Case
6291100850129 / 18.25 0% 36.50 0 5% 0 0.00",1,9120703550,Agthia 1 (10).pdf,Al Moudah Gr.,27.03.2023,150.68
AA2C0483,"24x330ML Carton Regular
6291100850112 /",6,0,17.75,"0,00","24x330ML Carton Regular
AA2C0483 6 Case
6291100850112 / 17.75 0% 106.50 0 5% 0 0,00",1,9120703550,Agthia 1 (10).pdf,Al Moudah Gr.,27.03.2023,150.68
AA200478,"24x500mL Carton REGULAR
6291100850129 /",2,1.83,18.25,38.33,"24x500mL Carton REGULAR
AA200478 2 Case 18.25 0% 0,00 36,5 5% 1.83 38.33
6291100850129 /",2,9120703550,Agthia 1 (10).pdf,Al Moudah Gr.,27.03.2023,150.15
AA200483,"24x330ML Carton Regular
6291100850112 /",6,5.32,17.75,111.82,"24x330ML Carton Regular
AA200483 6 Case 17.75 0% 0,00 106.5 5% 5.32 111.82
6291100850112 /",2,9120703550,Agthia 1 (10).pdf,Al Moudah Gr.,27.03.2023,150.15
AA200552,"12X500ml Al Ain Shrink
6291105810074 /",0.500,0,18.25,"0,00","12X500ml Al Ain Shrink
AA200552 0.500 Case 18.25 0% 9.13 0 5% 0 0,00
6291105810074 /",2,9120703550,Agthia 1 (10).pdf,Al Moudah Gr.,27.03.2023,150.15
AA200483,"24x330ML Carton Regular
6291100850112 /",8,0,17.75,"0,00","24x330ML Carton Regular
AA200483 8 Case 17.75 0% 142.00 0 5% 0 0,00
6291100850112 /",2,9120703550,Agthia 1 (10).pdf,Al Moudah Gr.,27.03.2023,150.15
AA200552,"12X500ml Al Ain Shrink
6291105810074 /",0.500,0,18.25,0.00,"12X500ml Al Ain Shrink
AA200552 0.500 Case 18.25 0% 9.13 0 5% 0 0.00
6291105810074 /",3,9120703550,Agthia 1 (10).pdf,Al Moudah Gr.,27.03.2023,158.69
AA3000409,"24X330ml AA Bot Water CTN
Travel Promo",8,7.1,17.75,149.10,"24X330ml AA Bot Water CTN
AA3000409 Travel Promo 8 Case 17.75 0% 0,00 142 5% 7.1 149.10",3,9120703550,Agthia 1 (10).pdf,Al Moudah Gr.,27.03.2023,158.69
AA3000409,"24X330ml AA Bot Water CTN
Travel Promo",7,0,17.75,"0,00","24X330ml AA Bot Water CTN
AA3000409 Travel Promo 7 Case 17.75 0% 124.25 0 5% 0 0,00",3,9120703550,Agthia 1 (10).pdf,Al Moudah Gr.,27.03.2023,158.69
AA200552,"12X500ml Al Ain Shrink
6291105810074 /",1,0.46,9.13,9.59,"12X500ml Al Ain Shrink
AA200552 1 Pack 9.13 0% 0,00 9.13 5% 0.46 9.59
6291105810074 /",3,9120703550,Agthia 1 (10).pdf,Al Moudah Gr.,27.03.2023,158.69
AA200482,"12x1.5 AA Ltr Bot.Carton New
Log
6291100850143 /",8,7.3,18.25,153.30,"12x1.5 AA Ltr Bot.Carton New
AA200482 Log 8 Case 18.25 0% 0,00 146 5% 7.3 153.30
6291100850143 /",4,9120703550,Agthia 1 (10).pdf,Al Moudah Gr.,27.03.2023,210.00
AA200482,"12x1.5 AA Ltr Bot.Carton New
Log
6291100850143 /",7,0,18.25,0.00,"12x1.5 AA Ltr Bot.Carton New
AA200482 Log 7 Case 18.25 0% 127.75 0 5% 0 0.00
6291100850143 /",4,9120703550,Agthia 1 (10).pdf,Al Moudah Gr.,27.03.2023,210.00
AA202296,Al Ain TP 48*135GM 22: 24 Tetr,1,2.7,54,56.70,"Al Ain TP 48*135GM 22: 24 Tetr
AA202296 1 Case 54 0% 0,00 54 5% 2.7 56.70",4,9120703550,Agthia 1 (10).pdf,Al Moudah Gr.,27.03.2023,210.00
AA200552,"12X500ml Al Ain Shrink
6291105810074 /",0.500,0,18.25,0.00,"12X500ml Al Ain Shrink
AA200552 0.500 Case 18.25 0% 9.13 0 5% 0 0.00
6291105810074 /",4,9120703550,Agthia 1 (10).pdf,Al Moudah Gr.,27.03.2023,210.00
AA3000419,"12X1.5L AA Bot Water CTN
Travel Promo",35,21,12,441.00,"12X1.5L AA Bot Water CTN
35 Case 12 0% 0.00 420 5% 21 441.00
AA3000419 Travel Promo",1,9120722256,Agthia 1 (20).pdf,New Al Tawon Rest,23.02.2023,seven hundred fifty-six dirham 00 / 100 only
AA3000414,"24X500ml AA Bot Water CTN
Travel Promo",25,15,12,315.00,"24X500ml AA Bot Water CTN
25 Case 12 0% 0,00 300 5% 15 315.00
AA3000414 Travel Promo",1,9120722256,Agthia 1 (20).pdf,New Al Tawon Rest,23.02.2023,seven hundred fifty-six dirham 00 / 100 only
AA3000414,"24X500ml AA Bot Water CTN
Travel Promo",9,0,12,"0,00","24X500ml AA Bot Water CTN
9 Case 12 0% 108.00 0 5% 0 0,00
AA3000414 Travel Promo",1,9120722256,Agthia 1 (20).pdf,New Al Tawon Rest,23.02.2023,seven hundred fifty-six dirham 00 / 100 only
AA3000419,"12X1.5L AA Bot Water CTN
Travel Promo",10,0,12,"0,00","12X1.5L AA Bot Water CTN
10 Case 12 0% 120.00 0 5% 0 0,00
AA3000419 Travel Promo",1,9120722256,Agthia 1 (20).pdf,New Al Tawon Rest,23.02.2023,seven hundred fifty-six dirham 00 / 100 only
AA200552,"12X500ml Al Ain Shrink
6291105810074 /",0.500,0,12,0.00,"12X500ml Al Ain Shrink 0.500 Case 12 0% 6.00 0 5% 0 0.00
AA200552
6291105810074 /",1,9120722256,Agthia 1 (20).pdf,New Al Tawon Rest,23.02.2023,seven hundred fifty-six dirham 00 / 100 only
AA3000414,24X500ml AA Bot Water CTN,13,0,12,"0,00","24X500ml AA Bot Water CTN
AA3000414 Travel Promo 13 Case 12 0% 156.00 0 5% 0 0,00",2,9120722256,Agthia 1 (20).pdf,New Al Tawon Rest,23.02.2023,504.00
AA3000414,24X500ml AA Bot Water CTN,10,6,12,126.00,"24X500ml AA Bot Water CTN
AA3000414 Travel Promo 10 Case 12 0% 0,00 120 5% 6 126.00",2,9120722256,Agthia 1 (20).pdf,New Al Tawon Rest,23.02.2023,504.00
AA3000419,12X1.5L AA Bot Water CTN,30,18,12,378.00,"12X1.5L AA Bot Water CTN
AA3000419 Travel Promo 30 Case 12 0% 0,00 360 5% 18 378.00",2,9120722256,Agthia 1 (20).pdf,New Al Tawon Rest,23.02.2023,504.00
AA3000417,01. .12X500ml AA Bot Water SHK Travel Promo,10 PAC,4.56,9.13,91.25,"AA3000417 10 PAC 9.13 0% 5% 4.56 91.25
01. .12X500ml AA Bot Water SHK Travel Promo",1,VSAD01U00011196,Agthia 1 (2).pdf,AI Ain Food & Beverages PJSC,07-Feb-2023,95.81
AA3000417,02.12X500ml AA Bot Water SHK Travel Promo,5 CV,0.00,18.25,0.00,"AA3000417 5 CV 18.25 100% 5% 0.00 0.00
02.12X500ml AA Bot Water SHK Travel Promo",1,VSAD01U00011196,Agthia 1 (2).pdf,AI Ain Food & Beverages PJSC,07-Feb-2023,95.81
AA200478,01.24x500mL Carton REGULAR - 6291100850129,5 CV,4.56,18.25,91.25,"AA200478 5 CV 18.25 0% 5% 4.56 91.25
01.24x500mL Carton REGULAR - 6291100850129",2,VSAD01U00011196,Agthia 1 (2).pdf,AI Ain Food & Beverages PJSC,07-Feb-2023,95.81
AA200478,02.24x500mL Carton REGULAR - 6291100850129,5 CV,0.00,18.25,0.00,"AA200478 5 CV 18.25 100% 5% 0.00 0.00
02.24x500mL Carton REGULAR - 6291100850129",2,VSAD01U00011196,Agthia 1 (2).pdf,AI Ain Food & Beverages PJSC,07-Feb-2023,95.81
AA200478,"24x500mL Carton REGULAR
6291100850129 /",Case,0,18.25,0.00,"24x500mL Carton REGULAR 8 Case 18.25 0% 146.00 0 5% 0 0.00
AA200478
6291100850129 /",1,9120706827,Agthia 1 (21).pdf,Al Beer Grocery,16.01.2023,141.07
GM250011,"Flour No 2 10 Kg Bag 10 KG
6291101030001 /",3 Bag,3.97,26.45,83.32,"Flour No 2 10 Kg Bag 10 KG 3 Bag 26.45 0% 0,00 79,35 5% 3.97 83.32
GM250011
6291101030001 /",1,9120706827,Agthia 1 (21).pdf,Al Beer Grocery,16.01.2023,141.07
